wiki_movie_id,freebase_movie_id,movie_name,movie_release_date,movie_box_office_revenue,movie_runtime,movie_languages,movie_countries,movie_genres,release_year,revenue,budget,imdb_id,combined_revenue,release_month,release_day,primaryTitle,startYear,averageRating,numVotes,director,inflated_revenue,inflated_budget
90039,/m/0mdlf,Flirting with Disaster,1996-03-22,14702438.0,92.0,"[('/m/02h40lc', 'English Language')]","[('/m/09c7w0', 'United States of America')]","[('/m/06cvj', 'Romantic comedy'), ('/m/0hn10', 'LGBT'), ('/m/0gsy3b', 'Sex comedy'), ('/m/0219x_', 'Indie'), ('/m/04228s', 'Road movie'), ('/m/06qm3', 'Screwball comedy'), ('/m/01q03', 'Cult'), ('/m/01z4y', 'Comedy'), ('/m/02l7c8', 'Romance Film'), ('/m/0hj3mz5', 'Comedy of Errors')]",1996.0,14702438.0,7000000.0,tt0116324,14702438.0,3.0,22.0,Flirting with Disaster,1996.0,6.7,20214.0,David O. Russell,22497229.757553924,10711190.096695356
5579814,/m/0dtknf,Bad Company,1995-01-20,3674841.0,108.0,"[('/m/02h40lc', 'English Language')]","[('/m/09c7w0', 'United States of America')]","[('/m/0lsxr', 'Crime Fiction'), ('/m/01jfsb', 'Thriller'), ('/m/09blyk', 'Psychological thriller'), ('/m/0glj9q', 'Erotic thriller'), ('/m/07s9rl0', 'Drama'), ('/m/02wtdps', 'Crime Thriller'), ('/m/02kdv5l', 'Action')]",1995.0,,,tt0112443,3674841.0,1.0,20.0,Bad Company,1995.0,5.4,3389.0,Damian Harris,5787956.970538117,
1184167,/m/04fblm,The Tailor of Panama,2001-01-01,28008462.0,115.0,"[('/m/02h40lc', 'English Language')]","[('/m/09c7w0', 'United States of America'), ('/m/03rt9', 'Ireland'), ('/m/07ssc', 'United Kingdom'), ('/m/05qx1', 'Panama')]","[('/m/01jfsb', 'Thriller'), ('/m/01t_vv', 'Comedy-drama'), ('/m/05mrx8', 'Political satire'), ('/m/06nbt', 'Satire'), ('/m/07s9rl0', 'Drama'), ('/m/060__y', 'Film adaptation'), ('/m/0vgkd', 'Black comedy'), ('/m/03mqtr', 'Political drama'), ('/m/0bkbm', 'Spy')]",2001.0,28008462.0,21000000.0,tt0236784,28008462.0,1.0,1.0,The Tailor of Panama,2001.0,6.1,31552.0,John Boorman,37964410.43285579,28464705.384036142
2150351,/m/06qh29,With Six You Get Eggroll,1968-08-07,10095200.0,95.0,"[('/m/02h40lc', 'English Language')]","[('/m/09c7w0', 'United States of America')]","[('/m/06cvj', 'Romantic comedy'), ('/m/02l7c8', 'Romance Film'), ('/m/0hqxf', 'Family Film'), ('/m/01z4y', 'Comedy'), ('/m/0hj3n0k', 'Domestic Comedy')]",1968.0,,,tt0063821,10095200.0,8.0,7.0,With Six You Get Eggroll,1968.0,6.4,3099.0,Howard Morris,69657508.83373262,
29060046,/m/0dgrxpj,Black and White,2010-01-01,242743.0,90.0,"[('/m/02hwyss', 'Turkish Language')]","[('/m/01znc_', 'Turkey')]","[('/m/07s9rl0', 'Drama')]",2010.0,,,,242743.0,1.0,1.0,,,0.0,0.0,Unknown,267179.95949731447,
26524826,/m/0bh77xc,The Ringing Ball,2009-09-18,67352.0,,[],[],"[('/m/05p553', 'Comedy film')]",2009.0,,,,67352.0,9.0,18.0,,,0.0,0.0,Unknown,75348.13430472754,
27904601,/m/04j0834,Already Dead,2007-01-01,2500000.0,93.0,[],"[('/m/09c7w0', 'United States of America')]","[('/m/01jfsb', 'Thriller'), ('/m/02n4kr', 'Mystery'), ('/m/09blyk', 'Psychological thriller'), ('/m/0c3351', 'Suspense'), ('/m/02wtdps', 'Crime Thriller')]",2007.0,,,tt0937347,2500000.0,1.0,1.0,Already Dead,2007.0,5.6,2146.0,Joe Otting,2893850.3096126416,
14812001,/m/03gyr36,Frozen River,2008-01-18,5100000.0,93.0,"[('/m/02h40lc', 'English Language')]","[('/m/09c7w0', 'United States of America')]","[('/m/0lsxr', 'Crime Fiction'), ('/m/02wtdps', 'Crime Thriller'), ('/m/07s9rl0', 'Drama'), ('/m/01jfsb', 'Thriller'), ('/m/0219x_', 'Indie')]",2008.0,,,tt0978759,5100000.0,1.0,18.0,Frozen River,2008.0,7.1,26646.0,Courtney Hunt,5685194.319620069,
549902,/m/02p14v,Possession,2002-08-16,14815898.0,102.0,"[('/m/064_8sq', 'French Language'), ('/m/02h40lc', 'English Language')]","[('/m/09c7w0', 'United States of America'), ('/m/07ssc', 'United Kingdom')]","[('/m/01jfsb', 'Thriller'), ('/m/02n4kr', 'Mystery'), ('/m/07s9rl0', 'Drama'), ('/m/060__y', 'Film adaptation'), ('/m/068d7h', 'Romantic drama'), ('/m/02l7c8', 'Romance Film')]",2002.0,10113733.0,25000000.0,tt0256276,14815898.0,8.0,16.0,Possession,2002.0,6.3,13800.0,Neil LaBute,19768848.92621172,33357493.62983553
334874,/m/01xbxn,Shark Tale,2004-09-10,367275019.0,90.0,"[('/m/02h40lc', 'English Language')]","[('/m/09c7w0', 'United States of America')]","[('/m/0hj3myq', ""Children's/Family""), ('/m/01zhp', 'Computer Animation'), ('/m/0hcr', 'Animation'), ('/m/0bj8m2', ""Children's""), ('/m/01z4y', 'Comedy'), ('/m/0hqxf', 'Family Film')]",2004.0,367275019.0,75000000.0,tt0307453,367275019.0,9.0,10.0,Shark Tale,2004.0,6.0,202498.0,Bibo Bergeron,466682979.07510537,95299766.16959323
1523484,/m/057vmw,Sahara,1984-03-02,1402962.0,111.0,"[('/m/02h40lc', 'English Language')]","[('/m/09c7w0', 'United States of America'), ('/m/07ssc', 'United Kingdom')]","[('/m/0219x_', 'Indie'), ('/m/03btsm8', 'Action/Adventure'), ('/m/04xvlr', 'Period piece'), ('/m/07s9rl0', 'Drama'), ('/m/068d7h', 'Romantic drama'), ('/m/02l7c8', 'Romance Film'), ('/m/03k9fj', 'Adventure')]",1984.0,,,,1402962.0,3.0,2.0,,,0.0,0.0,Unknown,3241337.4095395477,
2399430,/m/079cts,At First Sight,1999-01-15,22365133.0,128.0,"[('/m/02h40lc', 'English Language')]","[('/m/09c7w0', 'United States of America')]","[('/m/068d7h', 'Romantic drama'), ('/m/02l7c8', 'Romance Film'), ('/m/07s9rl0', 'Drama')]",1999.0,,,tt0132512,22365133.0,1.0,15.0,At First Sight,1999.0,6.0,14490.0,Irwin Winkler,32224476.682894584,
893561,/m/03mgm2,1492 Conquest of Paradise,1992-10-08,7191399.0,154.0,"[('/m/02h40lc', 'English Language')]","[('/m/0f8l9c', 'France'), ('/m/06mkj', 'Spain'), ('/m/09c7w0', 'United States of America'), ('/m/07ssc', 'United Kingdom')]","[('/m/017fp', 'Biography'), ('/m/03k9fj', 'Adventure'), ('/m/06l3bl', 'Epic'), ('/m/03btsm8', 'Action/Adventure'), ('/m/04xvlr', 'Period piece'), ('/m/07s9rl0', 'Drama')]",1992.0,,,,7191399.0,10.0,8.0,,,0.0,0.0,Unknown,12300657.78614681,
1759292,/m/05trlj,Shabd,2005-02-04,,120.0,"[('/m/03k50', 'Hindi Language')]","[('/m/03rk0', 'India')]","[('/m/068d7h', 'Romantic drama'), ('/m/02l7c8', 'Romance Film'), ('/m/07s9rl0', 'Drama'), ('/m/03q4nz', 'World cinema')]",2005.0,3100000.0,2500000.0,tt0409527,3100000.0,2.0,4.0,Shabd,2005.0,5.1,1545.0,Leena Yadav,3809800.1280136546,3072419.458075528
31024173,/m/0gg5qcw,The Ides of March,2011-08-31,75993061.0,101.0,"[('/m/02h40lc', 'English Language')]","[('/m/09c7w0', 'United States of America')]","[('/m/07s9rl0', 'Drama'), ('/m/03mqtr', 'Political drama')]",2011.0,75993061.0,12500000.0,tt1124035,75993061.0,8.0,31.0,The Ides of March,2011.0,7.1,233056.0,George Clooney,81083608.19156511,13337337.502361748
686033,/m/032xyp,Cradle Will Rock,1999-05-18,2986932.0,132.0,"[('/m/02bjrlw', 'Italian Language'), ('/m/02h40lc', 'English Language')]","[('/m/09c7w0', 'United States of America')]","[('/m/04xvlr', 'Period piece'), ('/m/07s9rl0', 'Drama'), ('/m/03mqtr', 'Political drama')]",1999.0,,,tt0150216,2986932.0,5.0,18.0,Cradle Will Rock,1999.0,6.8,9611.0,Tim Robbins,4303677.540723397,
3844882,/m/0b2zkz,Fuck,2005-11-07,,93.0,"[('/m/02h40lc', 'English Language')]","[('/m/09c7w0', 'United States of America')]","[('/m/0jtdp', 'Documentary')]",2005.0,19791.0,,tt0486585,19791.0,11.0,7.0,Fuck,2005.0,7.0,4362.0,Steve Anderson,24322.501397909113,
28352747,/m/0bc22_j,The Oranges,2011-09-10,,92.0,"[('/m/02h40lc', 'English Language')]","[('/m/09c7w0', 'United States of America')]","[('/m/02l7c8', 'Romance Film'), ('/m/07s9rl0', 'Drama'), ('/m/01z4y', 'Comedy')]",2011.0,366377.0,,tt1313139,366377.0,9.0,10.0,The Oranges,2011.0,5.8,13741.0,Julian Farino,390919.4961682232,
3548070,/m/09kt_1,"Little Indian, Big City",1994-12-14,722182.0,90.0,"[('/m/064_8sq', 'French Language'), ('/m/06b_j', 'Russian Language')]","[('/m/0f8l9c', 'France')]","[('/m/02l7c8', 'Romance Film'), ('/m/03k9fj', 'Adventure'), ('/m/01z4y', 'Comedy')]",1994.0,,,tt0111543,722182.0,12.0,14.0,"Little Indian, Big City",1994.0,5.7,4761.0,Hervé Palud,1169363.168410637,
921301,/m/03q349,The Notorious Bettie Page,2006-04-14,1778006.0,90.0,"[('/m/02h40lc', 'English Language')]","[('/m/09c7w0', 'United States of America')]","[('/m/017fp', 'Biography'), ('/m/01f9r0', 'Docudrama'), ('/m/04xvlr', 'Period piece'), ('/m/07s9rl0', 'Drama'), ('/m/0hj3mws', 'Biopic [feature]'), ('/m/03bxz7', 'Biographical film')]",2006.0,,,,1778006.0,4.0,14.0,,,0.0,0.0,Unknown,2116824.516769046,
2400444,/m/079ggf,Six Pack,1982-01-01,,108.0,"[('/m/02h40lc', 'English Language')]","[('/m/09c7w0', 'United States of America')]","[('/m/03k9fj', 'Adventure'), ('/m/01t_vv', 'Comedy-drama'), ('/m/01z02hx', 'Sports'), ('/m/07s9rl0', 'Drama'), ('/m/01z4y', 'Comedy'), ('/m/0hqxf', 'Family Film'), ('/m/02kdv5l', 'Action')]",1982.0,20225989.0,,tt0084690,20225989.0,1.0,1.0,Six Pack,1982.0,6.0,3472.0,Daniel Petrie,50304479.92664421,
1503907,/m/056glj,The Way of the Gun,2000-09-08,13069740.0,119.0,"[('/m/02h40lc', 'English Language'), ('/m/06nm1', 'Spanish Language')]","[('/m/09c7w0', 'United States of America')]","[('/m/0lsxr', 'Crime Fiction'), ('/m/01jfsb', 'Thriller'), ('/m/01q03', 'Cult'), ('/m/03btsm8', 'Action/Adventure'), ('/m/07s9rl0', 'Drama'), ('/m/02wtdps', 'Crime Thriller'), ('/m/02kdv5l', 'Action')]",2000.0,19125401.0,8500000.0,tt0202677,13069740.0,9.0,8.0,The Way of the Gun,2000.0,6.6,35657.0,Christopher McQuarrie,18216209.44523809,11847043.65079365
31841233,/m/0gtv7pk,Resident Evil: Retribution,2012-09-03,217719678.0,95.0,"[('/m/02h40lc', 'English Language')]","[('/m/09c7w0', 'United States of America'), ('/m/0345h', 'Germany')]","[('/m/01jfsb', 'Thriller'), ('/m/06n90', 'Science Fiction'), ('/m/03npn', 'Horror'), ('/m/03k9fj', 'Adventure'), ('/m/03g3w', 'History'), ('/m/02kdv5l', 'Action')]",2012.0,240159255.0,65000000.0,tt1855325,217719678.0,9.0,3.0,Resident Evil: Retribution,2012.0,5.3,152415.0,Paul W.S. Anderson,227594370.97901765,67948080.0703561
1699911,/m/05pdly,"Turn Left, Turn Right",2003-09-11,2083193.0,96.0,"[('/m/05qqm', 'Polish Language'), ('/m/0459q4', 'Standard Cantonese'), ('/m/0653m', 'Standard Mandarin'), ('/m/012w70', 'Cantonese')]","[('/m/06t2t', 'Singapore'), ('/m/03h64', 'Hong Kong')]","[('/m/02l7c8', 'Romance Film'), ('/m/0gw5qqq', 'Chinese Movies')]",2003.0,,,tt0367174,2083193.0,9.0,11.0,"Turn Left, Turn Right",2003.0,6.8,1976.0,Johnnie To,2717904.867315062,
23813973,/m/06_wqk4,Valentine's Day,2010-02-08,216485654.0,124.0,"[('/m/02h40lc', 'English Language')]","[('/m/09c7w0', 'United States of America')]","[('/m/06cvj', 'Romantic comedy'), ('/m/02l7c8', 'Romance Film'), ('/m/01z4y', 'Comedy')]",2010.0,216485654.0,52000000.0,tt0817230,216485654.0,2.0,8.0,Valentine's Day,2010.0,5.7,126377.0,Garry Marshall,238279284.12959236,57234844.64582028
931949,/m/03r58n,Cocoon,1985-06-21,85313124.0,120.0,"[('/m/02h40lc', 'English Language')]","[('/m/09c7w0', 'United States of America')]","[('/m/06n90', 'Science Fiction'), ('/m/07s9rl0', 'Drama'), ('/m/060__y', 'Film adaptation')]",1985.0,85313124.0,,tt0088933,85313124.0,6.0,21.0,Cocoon,1985.0,6.7,70090.0,Ron Howard,190354147.853009,
3300211,/m/0946bb,Assassins,1995-10-06,30303072.0,133.0,"[('/m/02h40lc', 'English Language'), ('/m/04306rv', 'German Language'), ('/m/06nm1', 'Spanish Language')]","[('/m/0f8l9c', 'France'), ('/m/09c7w0', 'United States of America')]","[('/m/01jfsb', 'Thriller'), ('/m/0lsxr', 'Crime Fiction'), ('/m/0hj3mxr', 'Chase Movie'), ('/m/0cq22f9', 'Action Thrillers'), ('/m/03btsm8', 'Action/Adventure'), ('/m/02wtdps', 'Crime Thriller'), ('/m/02kdv5l', 'Action')]",1995.0,30303072.0,50000000.0,tt0112401,30303072.0,10.0,6.0,Assassins,1995.0,6.3,89228.0,Richard Donner,47728017.84107623,78751121.07623318
1617626,/m/05h12k,Clear and Present Danger,1994-08-03,215887717.0,141.0,"[('/m/02h40lc', 'English Language')]","[('/m/09c7w0', 'United States of America')]","[('/m/01jfsb', 'Thriller'), ('/m/0cq22f9', 'Action Thrillers'), ('/m/060__y', 'Film adaptation'), ('/m/082gq', 'War film'), ('/m/03btsm8', 'Action/Adventure'), ('/m/02qfv5d', 'Political thriller'), ('/m/02kdv5l', 'Action')]",1994.0,215887717.0,62000000.0,tt0109444,215887717.0,8.0,3.0,Clear and Present Danger,1994.0,6.9,110255.0,Phillip Noyce,349567207.11961657,100390921.45949288
1005650,/m/03ykjs,The Other Side of Heaven,2001-01-01,,113.0,"[('/m/02h40lc', 'English Language')]","[('/m/09c7w0', 'United States of America')]","[('/m/017fp', 'Biography'), ('/m/03k9fj', 'Adventure'), ('/m/02h8pkk', 'Family Drama'), ('/m/03btsm8', 'Action/Adventure'), ('/m/04xvlr', 'Period piece'), ('/m/01j1n2', 'Coming of age'), ('/m/07s9rl0', 'Drama'), ('/m/03bxz7', 'Biographical film'), ('/m/0hqxf', 'Family Film')]",2001.0,4720371.0,7000000.0,tt0250371,4720371.0,1.0,1.0,The Other Side of Heaven,2001.0,6.2,4823.0,Mitch Davis,6398284.277064193,9488235.128012046
14794717,/m/03m3y1s,Chasers,1994-04-22,1596687.0,102.0,"[('/m/02h40lc', 'English Language')]","[('/m/09c7w0', 'United States of America')]","[('/m/03btsm8', 'Action/Adventure'), ('/m/02kdv5l', 'Action'), ('/m/01z4y', 'Comedy')]",1994.0,1596687.0,,tt0109403,1596687.0,4.0,22.0,Chasers,1994.0,5.2,7365.0,Dennis Hopper,2585369.0195547305,
14280823,/m/03c_4fq,How to Lose Friends & Alienate People,2008-10-03,19151797.0,111.0,"[('/m/02h40lc', 'English Language')]","[('/m/07ssc', 'United Kingdom')]","[('/m/06cvj', 'Romantic comedy'), ('/m/02l7c8', 'Romance Film'), ('/m/01z4y', 'Comedy')]",2008.0,17286299.0,27000000.0,tt0455538,19151797.0,10.0,3.0,How to Lose Friends & Alienate People,2008.0,6.4,71197.0,Robert B. Weide,21349350.493120916,30098087.574459184
3137903,/m/08tw1f,In Too Deep,1999-08-25,,97.0,"[('/m/02h40lc', 'English Language')]","[('/m/09c7w0', 'United States of America')]","[('/m/01jfsb', 'Thriller'), ('/m/0lsxr', 'Crime Fiction'), ('/m/0556j8', 'Buddy film'), ('/m/07s9rl0', 'Drama'), ('/m/0c3351', 'Suspense'), ('/m/02wtdps', 'Crime Thriller')]",1999.0,14011454.0,7000000.0,tt0160401,14011454.0,8.0,25.0,In Too Deep,1999.0,6.2,7230.0,Michael Rymer,20188199.76239131,10085848.216519084
3844016,/m/0b2y1b,Cracked Eggs and Noodles,2005-02-18,6562975.0,120.0,"[('/m/02hwhyv', 'Korean Language')]","[('/m/06qd3', 'South Korea')]","[('/m/07s9rl0', 'Drama'), ('/m/01z4y', 'Comedy')]",2005.0,,,,6562975.0,2.0,18.0,,,0.0,0.0,Unknown,8065684.837145295,
1237909,/m/04l3dz,Sweet Sweetback's Baadasssss Song,1971-01-01,15200000.0,93.0,"[('/m/064_8sq', 'French Language'), ('/m/02h40lc', 'English Language')]","[('/m/09c7w0', 'United States of America')]","[('/m/0lsxr', 'Crime Fiction'), ('/m/01jfsb', 'Thriller'), ('/m/0219x_', 'Indie'), ('/m/03btsm8', 'Action/Adventure'), ('/m/018td', 'Blaxploitation'), ('/m/0cq22f9', 'Action Thrillers'), ('/m/02kdv5l', 'Action')]",1971.0,15200000.0,150000.0,tt0067810,15200000.0,1.0,1.0,Sweet Sweetback's Baadasssss Song,1971.0,5.5,5980.0,Melvin Van Peebles,90095301.91397406,889098.3741510599
6469252,/m/0g6j0h,Shooter,2007-03-08,95696996.0,126.0,"[('/m/02h40lc', 'English Language')]","[('/m/09c7w0', 'United States of America')]","[('/m/01jfsb', 'Thriller'), ('/m/060__y', 'Film adaptation'), ('/m/03btsm8', 'Action/Adventure'), ('/m/02n4kr', 'Mystery'), ('/m/07s9rl0', 'Drama'), ('/m/02qfv5d', 'Political thriller'), ('/m/02wtdps', 'Crime Thriller'), ('/m/02kdv5l', 'Action')]",2007.0,95696996.0,61000000.0,tt0822854,95696996.0,3.0,8.0,Shooter,2007.0,7.1,361708.0,Antoine Fuqua,110773112.6014399,70609947.55454846
963986,/m/03twd6,The Bourne Identity,2002-06-06,214034224.0,118.0,"[('/m/064_8sq', 'French Language'), ('/m/02bv9', 'Dutch Language'), ('/m/02bjrlw', 'Italian Language'), ('/m/04306rv', 'German Language'), ('/m/02h40lc', 'English Language')]","[('/m/09c7w0', 'United States of America'), ('/m/01mjq', 'Czech Republic'), ('/m/0345h', 'Germany')]","[('/m/0lsxr', 'Crime Fiction'), ('/m/01jfsb', 'Thriller'), ('/m/03k9fj', 'Adventure'), ('/m/03btsm8', 'Action/Adventure'), ('/m/02n4kr', 'Mystery'), ('/m/07s9rl0', 'Drama'), ('/m/060__y', 'Film adaptation'), ('/m/02kdv5l', 'Action')]",2002.0,214034224.0,60000000.0,tt0258463,214034224.0,6.0,6.0,The Bourne Identity,2002.0,7.8,585877.0,Doug Liman,285585810.5458716,80057984.71160527
6061594,/m/0fn46x,Gossip,2000-01-01,12591270.0,90.0,"[('/m/02bjrlw', 'Italian Language'), ('/m/02h40lc', 'English Language')]","[('/m/09c7w0', 'United States of America')]","[('/m/01jfsb', 'Thriller'), ('/m/09blyk', 'Psychological thriller'), ('/m/02n4kr', 'Mystery'), ('/m/07s9rl0', 'Drama'), ('/m/0c3351', 'Suspense'), ('/m/02b5_l', 'Teen')]",2000.0,5108820.0,14000000.0,tt0176783,12591270.0,1.0,1.0,Gossip,2000.0,5.9,17815.0,Davis Guggenheim,17549332.389285713,19512777.777777772
6061594,/m/0fn46x,Gossip,2000-01-01,12591270.0,90.0,"[('/m/02bjrlw', 'Italian Language'), ('/m/02h40lc', 'English Language')]","[('/m/09c7w0', 'United States of America')]","[('/m/01jfsb', 'Thriller'), ('/m/09blyk', 'Psychological thriller'), ('/m/02n4kr', 'Mystery'), ('/m/07s9rl0', 'Drama'), ('/m/0c3351', 'Suspense'), ('/m/02b5_l', 'Teen')]",2000.0,,,tt0238251,12591270.0,1.0,1.0,Gossip,2000.0,4.7,848.0,Colin Nutley,17549332.389285713,
75874,/m/0k20s,Z,1969-01-01,14283305.0,127.0,"[('/m/064_8sq', 'French Language')]","[('/m/0f8l9c', 'France'), ('/m/0h3y', 'Algeria'), ('/m/035qy', 'Greece')]","[('/m/01jfsb', 'Thriller'), ('/m/0lsxr', 'Crime Fiction'), ('/m/03q4nz', 'World cinema'), ('/m/03g3w', 'History'), ('/m/02n4kr', 'Mystery'), ('/m/07s9rl0', 'Drama'), ('/m/02qfv5d', 'Political thriller'), ('/m/03mqtr', 'Political drama')]",1969.0,83305.0,,tt0065234,14283305.0,1.0,1.0,Z,1969.0,8.1,31967.0,Costa-Gavras,93451037.62887324,
21180,/m/059rc,Natural Born Killers,1994-08-26,61615296.0,122.0,"[('/m/03_9r', 'Japanese Language'), ('/m/02h40lc', 'English Language'), ('/m/017yph', 'Navajo Language')]","[('/m/09c7w0', 'United States of America')]","[('/m/01jfsb', 'Thriller'), ('/m/0lsxr', 'Crime Fiction'), ('/m/0hj3n01', 'Crime Drama'), ('/m/04228s', 'Road movie'), ('/m/07s9rl0', 'Drama'), ('/m/0hj3nby', 'Media Satire'), ('/m/02l7c8', 'Romance Film')]",1994.0,50282766.0,34000000.0,tt0110632,61615296.0,8.0,26.0,Natural Born Killers,1994.0,7.2,256183.0,Oliver Stone,99768005.50708719,55053085.96165739
32516277,/m/0crxy2m,Black Lightning,2009-01-01,,100.0,"[('/m/06b_j', 'Russian Language'), ('/m/02h40lc', 'English Language')]","[('/m/09c7w0', 'United States of America'), ('/m/06bnz', 'Russia')]","[('/m/06n90', 'Science Fiction'), ('/m/03k9fj', 'Adventure'), ('/m/03q4nz', 'World cinema'), ('/m/03btsm8', 'Action/Adventure'), ('/m/01hmnh', 'Fantasy'), ('/m/0hqxf', 'Family Film'), ('/m/02kdv5l', 'Action')]",2009.0,21500000.0,15000000.0,tt1569364,21500000.0,1.0,1.0,Black Lightning,2009.0,5.7,5519.0,Dmitriy Kiselev,24052513.47475416,16780823.354479644
1002717,/m/03y9n_,Foul Play,1978-07-14,44999621.0,116.0,"[('/m/02h40lc', 'English Language')]","[('/m/09c7w0', 'United States of America')]","[('/m/08w0_f', 'Albino bias'), ('/m/01jfsb', 'Thriller'), ('/m/05p553', 'Comedy film'), ('/m/03btsm8', 'Action/Adventure'), ('/m/02n4kr', 'Mystery'), ('/m/01z4y', 'Comedy'), ('/m/02l7c8', 'Romance Film'), ('/m/02kdv5l', 'Action'), ('/m/06cvj', 'Romantic comedy')]",1978.0,,,tt0077578,44999621.0,7.0,14.0,Foul Play,1978.0,6.8,17366.0,Colin Higgins,165563079.26342103,
10980875,/m/02qx3dx,My Tutor Friend,2003-01-30,17703856.0,110.0,"[('/m/02hwhyv', 'Korean Language')]","[('/m/06qd3', 'South Korea')]","[('/m/06cvj', 'Romantic comedy'), ('/m/02l7c8', 'Romance Film'), ('/m/01z4y', 'Comedy'), ('/m/05p553', 'Comedy film')]",2003.0,,,,17703856.0,1.0,30.0,,,0.0,0.0,Unknown,23097906.143427406,
1665678,/m/05lv2p,Deliver Us from Eva,2003-02-07,22573594.0,106.0,"[('/m/02h40lc', 'English Language')]","[('/m/09c7w0', 'United States of America')]","[('/m/06cvj', 'Romantic comedy'), ('/m/02h8pkk', 'Family Drama'), ('/m/01t_vv', 'Comedy-drama'), ('/m/07s9rl0', 'Drama'), ('/m/01z4y', 'Comedy'), ('/m/02l7c8', 'Romance Film')]",2003.0,,,tt0301181,22573594.0,2.0,7.0,Deliver Us from Eva,2003.0,6.0,7833.0,Gary Hardwick,29451366.726651862,
3887641,/m/0b5644,The Andromeda Strain,1971-03-12,12376563.0,115.0,"[('/m/02h40lc', 'English Language')]","[('/m/09c7w0', 'United States of America')]","[('/m/01jfsb', 'Thriller'), ('/m/02n4kr', 'Mystery'), ('/m/06n90', 'Science Fiction')]",1971.0,12376563.0,6500000.0,tt0066769,12376563.0,3.0,12.0,The Andromeda Strain,1971.0,7.2,41279.0,Robert Wise,73359880.2725211,38527596.213212594
1511805,/m/056_s1,Robot Stories,2003-01-01,131029.0,85.0,"[('/m/02h40lc', 'English Language')]","[('/m/09c7w0', 'United States of America')]","[('/m/06n90', 'Science Fiction'), ('/m/0219x_', 'Indie'), ('/m/01t_vv', 'Comedy-drama'), ('/m/07s9rl0', 'Drama'), ('/m/01z4y', 'Comedy'), ('/m/068d7h', 'Romantic drama'), ('/m/02l7c8', 'Romance Film')]",2003.0,,,tt0301777,131029.0,1.0,1.0,Robot Stories,2003.0,6.0,1447.0,Greg Pak,170951.20656579838,
12054477,/m/02vn8z8,You Are My Sunshine,2005-09-23,17530124.0,121.0,"[('/m/02hwhyv', 'Korean Language')]","[('/m/06qd3', 'South Korea')]","[('/m/01t_vv', 'Comedy-drama'), ('/m/02l7c8', 'Romance Film'), ('/m/07s9rl0', 'Drama'), ('/m/068d7h', 'Romantic drama')]",2005.0,,,tt0479773,17530124.0,9.0,23.0,You Are My Sunshine,2005.0,7.0,933.0,Park Jin-Pyo,21543957.63203072,
1187057,/m/04flr5,The Longest Yard,1974-08-21,,121.0,"[('/m/02h40lc', 'English Language')]","[('/m/09c7w0', 'United States of America')]","[('/m/01z02hx', 'Sports'), ('/m/05c3mp2', 'Prison film'), ('/m/07s9rl0', 'Drama'), ('/m/01z4y', 'Comedy'), ('/m/03pgfj', 'New Hollywood')]",1974.0,43008075.0,2900000.0,tt0071771,43008075.0,8.0,21.0,The Longest Yard,1974.0,7.1,21928.0,Robert Aldrich,209340805.6353726,14115682.609430453
156625,/m/014kk6,Viva Zapata!,1952-01-01,1900000.0,113.0,"[('/m/02h40lc', 'English Language'), ('/m/06nm1', 'Spanish Language')]","[('/m/09c7w0', 'United States of America')]","[('/m/03bxz7', 'Biographical film'), ('/m/082gq', 'War film'), ('/m/07s9rl0', 'Drama'), ('/m/01g6gs', 'Black-and-white'), ('/m/0hj3mws', 'Biopic [feature]')]",1952.0,,,tt0045296,1900000.0,1.0,1.0,Viva Zapata!,1952.0,7.3,12700.0,Elia Kazan,17175654.111738857,
26408975,/m/0bbx92d,A.P.E.X.,1994-01-01,,98.0,"[('/m/02h40lc', 'English Language')]","[('/m/09c7w0', 'United States of America')]","[('/m/06n90', 'Science Fiction')]",1994.0,49601.0,,tt0109144,49601.0,1.0,1.0,A.P.E.X.,1994.0,4.4,1217.0,Phillip J. Roth,80314.35637600494,
12578388,/m/02wwkfm,Blood Brothers,2007-01-01,4234311.0,95.0,"[('/m/03115z', 'Mandarin Chinese'), ('/m/0653m', 'Standard Mandarin')]","[('/m/03h64', 'Hong Kong'), ('/m/0d05w3', 'China'), ('/m/06f32', 'Taiwan')]","[('/m/03btsm8', 'Action/Adventure'), ('/m/0gw5qqq', 'Chinese Movies'), ('/m/03q4nz', 'World cinema')]",2007.0,,,,4234311.0,1.0,1.0,,,0.0,0.0,Unknown,4901384.879338486,
1716921,/m/05qr83,Amazon Women on the Moon,1987-09-18,548696.0,85.0,"[('/m/02h40lc', 'English Language')]","[('/m/09c7w0', 'United States of America')]","[('/m/0gf28', 'Parody'), ('/m/01q03', 'Cult'), ('/m/06n90', 'Science Fiction'), ('/m/01z4y', 'Comedy'), ('/m/01hwc6', 'Absurdism')]",1987.0,,,tt0092546,548696.0,9.0,18.0,Amazon Women on the Moon,1987.0,6.2,12794.0,Joe Dante,1158996.4560733405,
